,k1,theta1,k2,k3,k4
8595,9.300268121669948e-06,0.02608398839043799,3.0662140335734026e-05,7.93538057364554e-05,0.00015332531571359768
8596,4.94721209558002e-06,5.625480111934691,4.09796237954879e-05,3.9599646135920455e-05,0.00010766987218158291
8597,8.62841387317856e-06,2.116742272409659,4.500165129792098e-05,2.6483739079942006e-05,0.00069296038487518
8598,6.450738499158879e-06,7.165822752537419,2.5018509549453243e-05,7.253130314567249e-05,0.00041455513065310877
8599,4.850571929249883e-06,6.125000297896508,7.774578735365998e-05,4.330369331945055e-05,0.0005922201855778282
8600,8.075515304795043e-06,1.0290953029280119,8.830307523253789e-05,6.232161550679155e-05,0.0004894389879073739
8601,3.6907442066812044e-06,7.497927321143706,2.0998626879069177e-05,7.69329562829472e-05,0.0009554621302136601
8602,6.944524660620305e-06,2.7815060336310222,9.262904727834324e-05,4.37721981223502e-05,0.00013805707471960455
8603,6.720939198702002e-06,5.112392626393543,5.411423381949871e-05,8.827303817253462e-05,0.00023783400261771418
8604,1.1627884958080207e-06,0.6679529874959373,7.231664690354102e-05,8.462709179465655e-05,0.00022433312199086956
8605,5.430507000867468e-06,4.212169676898947,7.188686655669788e-05,6.575853285890578e-05,0.0009368381712282025
8606,4.965490969837426e-07,7.327462809235803,8.547402203582157e-05,7.93185801488489e-05,0.00019344838307566676
8607,8.246491980071434e-06,8.89570907373047,5.2958348923583464e-05,4.9866999284674187e-05,0.0006593540082064348
8608,2.365066827807139e-06,2.0567200764816316,4.684179914213282e-05,3.150439961362494e-05,0.0002237116469902225
8609,6.063224219624101e-06,0.8223836868393974,9.718580241096302e-05,8.23323491170265e-05,0.00010536973163791488
8610,3.882004661507455e-06,2.5700469513460593,2.3277593301547964e-05,3.469607702586753e-05,0.00031245317600748704
8611,1.437245991704548e-06,5.8872388870898265,6.265345120673687e-05,1.8912300807259687e-05,0.0005522010018977394
8612,5.344085733543707e-06,9.753755825013727,9.803600525190629e-05,6.71289836384738e-05,0.00042742212441256543
8613,8.287501000374549e-06,0.8720132263893944,4.8262393326436015e-06,3.4799619188349394e-05,0.00019128007623973967
8614,2.1268297322244169e-07,5.00439930486208,7.692732608437594e-06,5.857849211630466e-05,0.00035466980432644876
8615,3.7072637448582653e-06,6.979213177702812,3.08150229782337e-05,8.44168320636935e-05,0.0006394820333427869
8616,1.90694796754024e-06,9.981079112458486,7.549629091018697e-05,8.991658831213845e-05,0.0009049974369451386
8617,5.533453862899121e-06,9.015056116427335,5.8255989765570864e-05,9.94123222358058e-05,0.00024989596338780717
8618,8.244641996775834e-06,1.5492501157542218,7.429027937139407e-05,8.896787758376379e-05,0.0008777659834851388
8619,1.8189532694709927e-06,0.44917358461579515,8.655968830536156e-05,7.648039004198937e-05,0.0006655348714191142
8620,1.9111300924114006e-06,5.017186102406254,6.21480369975281e-05,7.724616372549204e-05,0.0004575608471384406
8621,8.405952407849658e-06,7.403365080039762,4.662013732958485e-06,5.2992925966667813e-05,0.0008269845360434749
8622,7.237761481909525e-06,0.3315564862018599,4.9156040990271895e-06,7.360239295415103e-05,0.0007266418599264049
8623,1.7446282111554299e-06,1.1130324983716398,9.25882310630471e-05,2.7100103315298816e-05,0.00012157423783248665
8624,6.404129029670103e-06,1.2210914524621312,8.563216956302444e-05,4.345745478058332e-05,0.0007153511696847306
8625,8.978422807023125e-06,5.095285501076179,7.433312270030008e-05,6.537881764097746e-05,0.0009205495867128775
8626,6.211113599297074e-07,9.441833188717961,9.132966298715386e-05,6.186150917948544e-05,0.0006644768234460455
8627,8.523857252204659e-06,9.093125695929627,8.723565208366986e-06,5.3507362027613706e-05,0.00072329549419322
8628,4.611670696162435e-06,2.649486601118462,3.412830439047052e-05,3.744694838422501e-05,0.0008001770248804547
8629,7.287939896293239e-07,1.6913067344949526,5.340370562152111e-05,7.224168466430183e-05,0.0002162480001251022
8630,1.0369764180325445e-06,6.456660690369034,8.331586651287469e-06,8.99004185953182e-05,0.0006777095534084656
8631,3.6357112561472117e-06,8.704374003630814,3.347269818933586e-05,3.318763770834038e-05,0.00039784569813767535
8632,1.6358205118717137e-07,8.965390509932956,4.04606478781867e-05,4.348440175866052e-05,0.0004883279413596543
8633,4.321037152998723e-06,8.620354663728799,1.2007795678582563e-05,9.219828072675932e-05,0.0002997308204268172
8634,6.66337101032134e-06,3.4545558013777513,5.866412955512527e-05,4.3158097901586695e-05,0.000755146438414425
8635,7.889673149967164e-06,1.060844173009729,3.19601356938882e-05,2.1787868369245878e-05,0.00020856637048955828
8636,8.050140843371256e-07,8.015935236675983,1.6992037636291892e-05,8.689596998327068e-05,0.0007714633614757367
8637,3.565752222906846e-06,1.2829033068212237,4.5465070739459645e-05,1.1172624368062805e-05,0.00012267977970811656
8638,5.17293317493843e-06,2.2029199078304966,5.842162890057787e-05,7.104090162062997e-05,0.0007717382246512519
8639,9.125530567000045e-06,5.364348299643436,6.644464173924943e-05,3.1271035786928385e-05,0.0005810035277429055
8640,8.682578030075962e-06,3.2985355935103025,8.407929763499553e-05,6.444396102398667e-05,0.0007794912945203773
8641,3.3627183382769936e-06,2.6699856201129095,2.5581231714573708e-05,6.087076116859557e-05,0.00040828330339359086
8642,2.915718989834385e-06,8.240933424188935,4.373478251652105e-05,1.881227957098488e-05,0.0005541334990910941
8643,9.957065068250856e-06,5.328633288823679,5.2559166195645146e-05,6.905899122622382e-05,0.0005875160173457157
8644,4.049507746364464e-06,6.3643734900883056,3.5172174788654526e-05,9.945714071756155e-05,0.000701513523183953
8645,3.667282405155503e-06,1.1759924953702354,3.571885121386192e-05,2.4119668336379705e-05,0.0003272848701672903
8646,5.5355707292467305e-06,6.764096134369134,4.5738492016897756e-06,4.6703200562036187e-05,0.0008378930197581542
8647,2.4274144496879395e-06,5.78611824178553,2.4264510993725058e-06,7.473689291223808e-05,0.0007210454033122547
8648,7.886873339304999e-06,0.5833826710697892,6.418307444620362e-05,5.275290273505364e-05,0.0006953934970377913
8649,5.397214603600164e-06,0.648823735642455,9.291353359488053e-05,5.362766468409298e-05,0.0007054445046088927
8650,4.810749941000103e-07,9.22411157688468,8.550191592134409e-05,8.602859083269383e-05,0.00021259444644085724
8651,6.563456843342203e-06,7.602253346844266,9.796738718566816e-05,1.1184226353891167e-05,0.0008490008514872471
8652,3.411449017457214e-06,9.585522476163748,4.2857718626910664e-05,8.807967372323296e-05,0.0009353446802935478
8653,8.542477447887203e-06,8.880900746937424,2.800861667675154e-05,4.733414400679337e-05,0.0002613464511970014
8654,6.354586165569735e-06,1.7138797072864547,4.6825282978562125e-05,8.481434475494773e-05,0.0006279890975300099
8655,7.317892233438193e-06,8.093990327786933,4.996298287310044e-06,6.591096179244027e-05,0.000750662808938078
8656,5.073748574627322e-06,8.780320953969987,2.1120209106096053e-05,7.979927874906201e-05,0.0006185618263400822
8657,1.7982037597922153e-06,8.309897596439534,7.451087279307645e-05,9.573784062320406e-05,0.0007458559024082057
8658,3.330955904156106e-07,2.3271542271092738,4.3857715884235366e-05,3.385097542251873e-05,0.0004430741925539103
8659,4.75565001467044e-06,8.037488590766012,3.736028766820173e-05,5.843498445863535e-05,0.0003169965880616276
8660,1.5476588657414022e-06,8.820688909446172,5.140689766107088e-05,8.392249935322004e-05,0.0009016688648281367
8661,4.545544469306412e-06,6.897754463751313,3.260635459778326e-05,6.526115337794786e-05,0.0008646130845936094
8662,4.643885183221066e-06,2.2190741368466735,1.197494165411399e-06,9.80776519764216e-05,0.00013480201416408283
8663,1.3217809210142364e-06,8.46304263096576,8.661771717751597e-06,7.672207137621023e-05,0.000247951291004057
8664,7.885376183881498e-06,0.8922949471746812,2.7725842800556442e-06,7.878455104731201e-05,0.0009619439810606759
8665,6.070798548856803e-06,4.481273957538026,7.477730952154635e-05,7.746388176670284e-05,0.0009743546843022396
8666,4.1569215141367406e-07,6.7857973320408105,5.294333297346805e-05,7.279525389786468e-05,0.00042515490469142726
8667,5.670517519650665e-07,8.500992822341905,3.1551424857655496e-05,7.984845702331261e-05,0.0007582206817715162
8668,8.59994317031166e-06,2.391267029000709,9.661900102480824e-05,8.204648073536184e-05,0.00041529872491445066
8669,4.08689933520844e-06,0.030472100046181737,6.312366530922377e-06,5.957139083710445e-05,0.00048615919557563984
8670,6.877193704356517e-06,7.302490751340491,2.527029742209054e-05,2.2454926080960654e-05,0.0008851315695309253
8671,5.604596918815334e-06,1.6100483341222063,3.3616324708694724e-05,2.3831289611917865e-05,0.0004385308924839218
8672,4.143190570641161e-06,8.88271023921577,6.883820261716765e-06,8.562878586985819e-05,0.0004389723020088783
8673,8.061065220672165e-06,7.801272827428721,8.725520312892495e-05,3.693246542588754e-05,0.0009879476888517522
8674,7.6031446375428695e-06,5.478489470407166,2.974361483300366e-05,6.075499380796018e-05,0.0001819538142661061
8675,7.09605343926694e-06,7.252106595013805,7.754654515406365e-05,7.171380416889594e-05,0.0007646078674464317
8676,8.282507045034709e-06,9.048069690323087,2.0803311281795893e-05,8.270469729252602e-05,0.0004136152335427416
8677,3.104724506112355e-06,6.685008756331952,3.587250169079242e-05,3.896444796516102e-05,0.00018700184380847677
8678,6.0080938759946e-06,0.461053262798907,5.094273811113635e-05,9.119102396028192e-05,0.00018419835135367223
8679,6.976199244065521e-06,7.482879704055002,4.6256716601243045e-05,3.54943816277393e-05,0.00019256913620609368
8680,2.0714334496148954e-06,6.913065710573562,4.210900272575721e-05,3.0611996665340274e-05,0.00039992015818183
8681,4.9677424875021715e-06,3.9453440105883626,2.8926242045570978e-05,1.3213772190511532e-05,0.0005259242462185446
8682,5.945756737860016e-06,1.8962487798062881,9.117066851956978e-05,4.5701181344228e-05,0.0005378411983553666
8683,6.497860478730736e-06,5.737316614308021,7.01301529993776e-05,1.2237064297229757e-05,0.0004892741281062986
8684,6.931695584582397e-06,7.30501756350933,3.8768393289668836e-05,7.113768872034016e-05,0.0007869987489822761
8685,4.426730584389504e-06,2.9107045290587177,7.214687705248917e-05,1.1902419058195053e-05,0.0006782832337775889
8686,2.1504817801938837e-06,4.245683469898494,3.6520348886814596e-05,3.165647008041282e-05,0.00012606341912963499
8687,3.890278595153119e-06,8.999106488725936,4.0029482491331684e-05,5.9942754755154496e-05,0.0003327780463596029
8688,3.3906618273431705e-07,9.042534296055697,4.5401637172309585e-05,9.310928457176889e-05,0.0007311953988223642
8689,4.180774606014953e-06,5.215616946893316,7.688294857764928e-05,9.884737811770862e-05,0.0005496480435163572
8690,6.8929259649489076e-06,6.067659455768598,2.9775957866069637e-05,8.639111580982852e-05,0.0009010228736585264
8691,7.685002458269921e-06,3.5566418290625483,9.793084429864983e-05,5.806036715073684e-05,0.000192494715593325
8692,7.3424710493953415e-06,9.075798648453546,7.293383199712484e-05,1.6762906662659866e-05,0.0003006658947983937
8693,4.62939363798392e-06,8.105051825525223,3.511747494702305e-05,2.9365179282825084e-05,0.0009379542435918838
8694,5.178080871274338e-06,7.848589867677292,4.573384048833252e-05,8.854669495081744e-05,0.0005114155290819908
8695,2.495407264538545e-06,9.40037212750735,8.4081444006923e-05,9.823444487039074e-05,0.000515936993639118
8696,8.152053576214462e-06,8.421982172630862,5.671328993248043e-05,3.2414523917704595e-05,0.0009103258428943428
8697,7.879733512971544e-06,8.406484486916069,9.836815685004607e-05,9.872888805749517e-05,0.0003719626852030037
8698,4.09823106865243e-06,5.89777557215515,5.6556023511260144e-05,7.791444123313621e-05,0.0009483759308535595
8699,2.9871366698557905e-06,4.3037871953004485,2.3119999506786195e-05,2.2292161717623175e-05,0.00012009566287532663
8700,6.023573016778037e-06,2.7400938131849104,5.398053018754203e-05,7.958470363961137e-05,0.0007755353216784284
8701,6.539994710061752e-06,9.764357386704337,8.610874651238016e-05,4.7586365926406616e-05,0.00012880542949094423
8702,8.767812695973707e-06,2.0487406674705424,7.618650457633971e-05,9.752136719920385e-05,0.00027802683071887255
8703,8.94222194704948e-06,5.970732832736974,1.930511842182575e-05,1.6287019841761455e-05,0.0002200458199386532
8704,8.92604007158277e-06,4.137015893738692,4.332152306051625e-05,2.8257168248547605e-05,0.00033793342659168906
8705,7.579310606777663e-06,7.495538326916352,5.378185950018805e-05,9.964931028758734e-05,0.00045971953264402614
8706,4.918771647470788e-06,3.8975643593035336,7.805334059416129e-05,8.185951504542465e-05,0.000930999383041615
8707,9.037838636673932e-06,7.35154498676464,1.3075753965024965e-05,3.499129268124999e-05,0.0005564510475867123
8708,8.781154874582756e-06,7.960347586885061,6.510183796804895e-05,8.173765094787429e-05,0.0007465400340369834
8709,5.141337749555676e-06,7.16074590479281,5.1136754776923484e-05,7.231128047536302e-05,0.00048128002330675914
8710,1.248217565258464e-06,9.038112153789216,8.448308060799245e-05,4.222347268564938e-05,0.00049412129402875
8711,2.5539852093585817e-06,7.137269070154184,4.753003026264712e-06,4.664469863147592e-05,0.0004331113581812516
8712,1.2519164338013398e-06,8.404433308995907,3.086803699539631e-05,4.1555261756636675e-05,0.0004041848172130561
8713,4.408510270322284e-06,1.8300741599441968,8.559324022170276e-05,8.882077726446855e-05,0.0009428911038852048
8714,6.809379807928978e-06,2.9080908959899445,6.177406316107484e-05,5.368507084177017e-05,0.0004959354082820052
8715,1.4695656230272285e-06,3.5797216545570087,1.6063970127116652e-05,2.5649269441744752e-05,0.00068987819109827
8716,1.1564329493713376e-06,0.34473964355324227,7.134229500069439e-06,3.702646001142188e-05,0.000625134055476777
8717,4.759841808755598e-06,5.690376800666538,2.8866303546809515e-05,5.1457685152494756e-05,0.0009772534165365014
8718,6.510006815156978e-06,3.7832402204885485,6.64664214641604e-05,2.485936125703712e-05,0.0005836922780034117
8719,5.175800710546814e-06,2.223042001862322,1.148569784814425e-05,2.5794304145288616e-05,0.0009344952787379106
8720,7.207256443877381e-06,3.9471357918934284,5.9146418545677337e-05,6.586950602249324e-05,0.0005535696540695769
8721,5.971911292799283e-06,2.6460138854549276,5.497020675964922e-05,9.320083816324091e-05,0.0009083313484339528
8722,7.61725578477522e-06,2.741899719641572,7.038348479531381e-06,8.986318764812962e-05,0.0005361406161809224
8723,5.79429050798354e-06,6.066732813471193,5.455615344588618e-05,2.9636122907093207e-05,0.00029326786692355854
8724,6.272381923187987e-06,5.945887431377568,7.541415998231134e-05,2.8886504110848443e-05,0.00010753304515173098
8725,3.4511708631964557e-06,1.5376526561196537,3.611904488559608e-05,9.037308657113047e-05,0.0003516511870443517
8726,1.7345164938019692e-06,1.921804196163716,5.606648210488853e-05,6.551747950636796e-05,0.00036277968075541144
8727,6.53865957619523e-06,9.063496791488141,5.992359171102271e-05,3.056957721997958e-05,0.0006076758660967088
8728,3.96458302677306e-06,9.676140316116447,8.028601727918471e-05,1.3583165797222692e-05,0.00029234520435993274
8729,2.3188493006344034e-06,5.650920089134059,5.402787289618057e-05,7.826973356000013e-05,0.00047135457285394093
8730,3.759516490981068e-06,4.811619084073013,8.369834536011333e-05,8.978672811945177e-05,0.0006550422004640258
8731,4.374162516270376e-06,6.534828991368023,9.247043496620331e-05,7.470846823607172e-05,0.00011378849024139998
8732,1.1205996428417755e-06,0.28961550979041417,5.8342622265806636e-05,3.7832283299409186e-05,0.0008319443796891717
8733,8.770007261429446e-06,5.611279297147502,6.803713611659026e-05,4.132695401509731e-05,0.000900494469394455
8734,2.3508786600829274e-06,2.555538816228511,5.9822570447641066e-05,8.252773197511993e-05,0.0005061188495203006
8735,7.304593371106342e-06,2.196239216976964,9.41081142077053e-05,5.5419581436126905e-05,0.0005445732019051939
8736,9.061491459438209e-06,8.890593547135872,5.5898920218129994e-05,3.734428465153961e-05,0.0008157382877821118
8737,9.330001788029125e-06,0.37250057536959286,6.499204769603201e-05,9.272575439709046e-05,0.00030654659914783284
8738,8.91399100975821e-06,6.171727815945155,7.338881397835962e-06,3.1392175324613247e-05,0.000712936843026485
8739,7.737036196754308e-06,0.607830929269275,2.1730928005307324e-05,4.974932013071252e-05,0.0004652658408483719
8740,2.346038867314949e-06,6.961360600788579,5.967521649444809e-05,3.0540917000395447e-05,0.0009449537103128595
8741,2.3034924876727466e-06,1.536319102381287,8.099038922683075e-05,3.32926718559335e-05,0.00022667959825529202
8742,8.367045395639126e-06,6.129028306565246,1.8175268886810774e-05,5.815918687310013e-05,0.0009656849411917992
8743,4.89840565104686e-06,5.883440765299509,2.12076925493313e-05,6.656537461736438e-05,0.0009534207320675705
8744,9.988567980761478e-06,0.029999906361498893,1.718485005837517e-05,5.5731247326423026e-05,0.00023825739058254837
8745,6.22637805577876e-06,3.7012133941561536,8.007247680239721e-05,9.675685364545651e-05,0.0002030342432319658
8746,1.0584198343002072e-06,6.3143263949052635,7.867429318312738e-05,8.951186468678333e-05,0.00010145615871717701
8747,5.414317229788475e-06,0.2327516530735129,5.5392993918194744e-05,9.086905538137565e-05,0.00033130765229369283
8748,7.828034625241336e-06,5.34801979719619,4.760914703144889e-05,3.3448209227045895e-05,0.0006365317024851668
8749,5.9593503024711904e-06,7.50960754289094,2.691495832491105e-06,2.0541769332927973e-05,0.0007705674789647525
8750,4.373068788666497e-07,5.3302706962191895,1.1170722428542875e-05,5.7587840238179526e-05,0.0009499500373454122
8751,9.656554999458665e-06,6.1227569983462775,2.7851490347209612e-05,1.4463063952149507e-05,0.0009618776341487811
8752,4.810533219111281e-06,4.0224855037768705,6.725810995599257e-05,1.3143613105700945e-05,0.0004114868925523735
8753,1.1469257896416667e-06,4.751372721789551,2.466052018499959e-05,5.992953793383026e-05,0.00016399369319623276
8754,5.22883077083806e-06,3.9873326460494773,7.546501941640246e-05,8.614825016598536e-05,0.0009621110046462304
8755,4.575418703604139e-06,5.727356739626965,9.875426605102298e-05,1.1590472652039668e-05,0.0005551116626167325
8756,5.36062073588743e-06,7.8006236085293255,1.38882088887806e-06,1.735747537557433e-05,0.0004250088024983306
8757,2.349838016843863e-06,9.966839936969684,4.675933617829517e-05,8.041297437100124e-05,0.000541091194947094
8758,1.643478147962562e-06,5.71621860051458,1.8781078595408527e-05,4.290239285841026e-05,0.0008493999250771872
8759,3.4617146068839484e-06,7.965287767881017,5.646182161941923e-06,8.627433503693034e-05,0.0007651591246018184
8760,2.7105724499633723e-06,8.444848952081587,3.450309951484358e-05,8.692033075851869e-05,0.00027399185245920545
8761,8.510411840725158e-06,9.25836422944899,7.608136553072291e-05,8.39027627270732e-05,0.0003861364903140491
8762,2.211432711005345e-07,2.8271715203794314,6.806765584453254e-05,2.3306835272118043e-05,0.0002846803584069761
8763,7.464955154880862e-06,1.9235795621885645,6.21665206472016e-05,2.2883423231311364e-05,0.00030407478095672603
8764,9.57859672283668e-06,7.0285192976057145,6.920005659291495e-05,1.5473683237594874e-05,0.00035064747364334784
8765,1.2116718279182228e-06,1.1454227689256444,6.39729296574971e-05,9.053771211507493e-05,0.0009103638272773489
8766,7.172555520627745e-06,9.936195115028736,8.51671848472427e-05,1.1611194503040353e-05,0.0002744031099086482
8767,8.698870885887907e-06,2.2886482327355093,7.676718513429764e-05,4.5414643206806585e-05,0.00043058593465966643
8768,7.776003903286146e-06,5.190008038788365,4.017910093434078e-05,2.26538836459584e-05,0.00018785425701005098
8769,9.347169009391152e-06,0.7685795754592494,8.32064294998747e-05,4.818689982857716e-05,0.0008162968446161487
8770,8.102442994559456e-06,5.893939307994504,8.223948918342038e-05,6.67511961406364e-05,0.00042242203877685113
8771,8.117971896340134e-07,9.12904416711155,3.599831520355377e-05,9.314173177982017e-05,0.0009626896404812212
8772,3.861295369463237e-07,7.409227216787684,1.6668260488946996e-05,2.7915505506938988e-05,0.0006352238787892623
8773,4.939518822493625e-06,8.143871550103857,9.251567223541671e-05,8.759150083353579e-05,0.0002076659817742945
8774,2.8923914855062754e-06,4.052584099053625,5.051712067224389e-05,2.1877883615926712e-05,0.0006970472495602822
8775,7.349310020317121e-06,5.177167904620602,7.689716145422445e-05,3.764541651338663e-05,0.0007821655646071202
8776,8.374763912891523e-06,2.0094103301850326,5.237092779028197e-05,7.890647192793441e-05,0.000253660551213961
8777,1.0747785200654594e-06,3.5634659179716404,1.2047866602385745e-05,4.697085810170822e-05,0.0003510825080854746
8778,6.925056446256539e-06,8.579321193876009,1.290964053479164e-05,1.2155970052615515e-05,0.0003420805546933925
8779,4.2006062286072974e-06,5.472627117118748,5.919762064061811e-05,5.1635553458994905e-05,0.0005224796838665521
8780,2.077149717677492e-06,6.396209842564748,1.8243399934716415e-05,3.471091753707649e-05,0.0005979973868252909
8781,2.493351770558204e-06,5.742486493586443,7.242723034590503e-05,3.296323827871679e-05,0.0005263913299738069
8782,3.0400221767996284e-06,6.175074883845125,5.565037075994915e-06,9.130923151622652e-05,0.0009140213158846745
8783,9.669840001930876e-06,1.070633876617087,7.65267467980416e-05,6.196324673147794e-05,0.0008809673657631128
8784,9.088066511255625e-06,8.740020058420322,2.3683873231051003e-05,7.658645788252483e-05,0.0003320745489876002
8785,9.73352089527889e-06,9.859876408894475,7.702835844978076e-05,8.713100601286888e-05,0.0009099127966731565
8786,2.5300450697189987e-06,2.862614941720119,3.186905805457571e-06,2.5376938311995236e-05,0.0008580626068774884
8787,2.069170565416081e-06,3.171693829948491,6.398982363680134e-05,3.416168858479036e-05,0.0008351642475529272
8788,1.278085930400407e-06,6.968741865655909,1.8476524826026666e-05,6.63619010804567e-05,0.0003484255424540819
8789,2.0289313392914365e-06,0.2974087742689299,8.894579474611219e-05,7.941949183631174e-05,0.0009934259766890764
8790,6.038861273440823e-06,1.1407051298910504,5.716318320716155e-05,9.841166730124764e-05,0.0005466356062257183
8791,8.17361730141808e-06,1.9912315142183488,4.0413467489766104e-05,3.010995146396681e-05,0.0004191597672942944
8792,2.8174330756677514e-06,1.5478596007265504,1.065560498825344e-06,5.629778189375388e-05,0.0009867374630208564
8793,6.865656466502398e-06,6.949634067327907,4.316396668671887e-05,6.737115625135544e-05,0.0004081092635830709
8794,2.4584145850455675e-07,7.2707731768961485,6.560018490074033e-05,1.4607909271830041e-05,0.00019812889373956765
8795,8.075270375436156e-06,2.1848234509474564,2.0387481112543698e-05,4.823595743357091e-05,0.00042142294092173307
8796,2.7241000947883e-06,2.3174549986148634,9.640255741078858e-05,5.161650664801106e-05,0.0001799082750865606
8797,6.39326092110151e-06,2.189017901395578,6.141364491147469e-05,5.4937264065030306e-05,0.0007919669513598149
8798,5.184463285170131e-06,5.621897615722313,9.889718350476309e-05,2.357407646878621e-05,0.000495355775903969
8799,7.688832503570629e-07,2.0592608241901558,8.803981751574607e-05,4.976811161979357e-05,0.00029242917564236884
8800,3.46246047632527e-06,2.607795429037483,2.53432483034086e-05,7.147651757726602e-05,0.00018876464584733255
8801,3.7497430878450636e-06,6.5289107759830785,2.5866783356416094e-05,6.0239453197271374e-05,0.0005852012514380376
8802,8.057701259472728e-06,9.0683530927853,8.46068980513131e-05,2.5102962567863142e-05,0.0004843745347756086
8803,5.728987096675302e-06,5.475288286384023,3.125563542520791e-05,6.120855501696511e-05,0.00036644751231758847
8804,2.457826012748826e-06,7.9915392469712785,6.980864924672337e-05,8.824272519802286e-05,0.00029514250792979466
8805,9.004785764129441e-06,8.024038849173753,5.878847392188875e-06,6.45929183841854e-05,0.0006236046690409071
8806,8.26233154367293e-06,8.312159471574322,9.207976072792019e-05,4.055451626711465e-05,0.0008059343646505276
8807,2.830014069036864e-06,7.606605371312573,6.409762607542058e-05,7.896416540911032e-05,0.000250616249174973
8808,7.82067608781243e-06,5.480014841033176,1.0066782169370728e-06,8.28808082667232e-05,0.0006909659781465118
8809,5.150899570413789e-06,3.59634128836312,4.9270916277097837e-05,7.310152845466657e-05,0.000839874762950814
8810,9.689655142672353e-06,8.322216085267858,5.2822263730979e-06,6.222019419723049e-05,0.0006778967294980079
8811,2.019836909258282e-06,3.813362091290496,8.15858119181443e-05,7.600732631853097e-05,0.0006260039797013151
8812,2.244452582276229e-06,1.781193255206136,8.826019769932703e-05,4.978547178524828e-05,0.0005110524740292502
8813,3.4360805453569436e-06,1.114299169102814,3.336132702824289e-05,6.573027886883278e-05,0.0006637016823331988
8814,5.553633743169865e-06,9.219504231961604,7.631793142992317e-05,8.086608705891115e-05,0.0009348531913929356
8815,4.974593985727113e-06,8.832295275147313,7.852725120944165e-06,8.206024430829054e-05,0.00016093102536913765
8816,8.92702578643494e-06,1.1654699006882152,9.453353979761824e-05,3.7628615521267696e-05,0.00039701203144367945
8817,9.235302539955501e-06,0.60832509367252,2.157722271357409e-05,7.779111213582976e-05,0.0006788890857667271
8818,2.816301905359976e-06,3.9836585824506994,7.890393327703981e-05,3.3985318525595684e-05,0.0006754675001932718
8819,4.9982568497015675e-06,1.1369783894757814,2.659755782694533e-05,1.3610310590356748e-05,0.0008798148130765392
8820,2.596024490184032e-07,0.9726332569534516,9.354806424774709e-05,2.641816096924247e-05,0.0007123144704831217
8821,1.5867109429908122e-07,2.165900725951252,7.369447110088714e-05,6.954757883564114e-05,0.00014948495561247434
8822,9.138139658612807e-06,0.30515328806272746,6.992123373164409e-05,7.291572613999483e-05,0.0003392933826592978
8823,2.190986893336261e-06,7.987593312878709,5.2449251562298355e-05,5.238087305686173e-05,0.00015897878606670074
8824,7.480256233270148e-06,2.5287964950047783,9.873040044250385e-06,2.3023633840082708e-05,0.0009043837115582079
8825,9.395416120274469e-06,2.197073975050008,6.935552477428305e-05,5.9100283932301004e-05,0.0008614009156245786
8826,4.7863593468694685e-06,4.115681199271835,4.3460816209674034e-05,5.597138067928274e-05,0.0004615097058103864
8827,6.5721379331889625e-06,1.7925612741362238,2.4959810506254362e-05,4.855965470684575e-05,0.0003373862306566076
8828,7.525631664913334e-06,5.307098693246991,8.01054337483158e-05,5.530836329423144e-05,0.00016658799550255606
8829,8.203448682804616e-06,3.219530828646639,5.1339741332230965e-05,2.0590174333389766e-05,0.0003459647485586084
8830,2.9154891446489283e-06,1.5148168156199877,1.4244339926476173e-05,3.695474151345511e-05,0.0006846662389049199
8831,1.1523592018895587e-07,0.3184281332541142,8.349212532130325e-05,7.914392847296187e-05,0.0006121635297116042
8832,9.44145908894539e-06,9.580591867239015,7.895627157629348e-05,2.7568968770686682e-05,0.0002805682478413966
8833,5.740105966612031e-06,4.275843120114185,4.109071450603774e-05,3.582151671106444e-05,0.00022322262430319608
8834,9.747427446624786e-06,2.8164590966988086,4.569653032619708e-05,3.1326611043833964e-05,0.0009391893648513138
8835,4.0374998313048554e-06,5.850714109773208,7.13284376441312e-05,8.91828990785367e-05,0.0007633024894255537
8836,7.263466815110741e-06,0.39384152745137657,8.072778141282655e-05,9.388532273837785e-05,0.00011602471625659397
8837,6.968067741829866e-06,0.9162702770028224,5.620370338443556e-06,7.11709415609509e-05,0.00023639464969103308
8838,7.392787587296485e-07,4.7520124136899335,7.616312404927311e-05,3.9193798882165765e-05,0.0003690214481244718
8839,7.480765987826063e-06,6.9656148115422845,6.984493150909365e-05,3.730532687431524e-05,0.000365973748472376
8840,9.325838747271784e-06,3.620537878742618,4.271500829500951e-05,4.9211523574600633e-05,0.0008545928831118454
8841,7.6155847953663015e-06,7.008308772919102,2.7751388546029968e-05,5.1825010781135024e-05,0.00017770092443654612
8842,1.0626582837540872e-06,3.6001954519630313,6.967931644549244e-05,8.085732952642058e-05,0.000163192083577462
8843,9.994209818763429e-06,0.5847928743767797,6.0772331429121425e-05,6.416180189792003e-05,0.0003214035814747909
8844,3.019060464607352e-06,5.946695248058428,8.188194535307638e-05,8.069750380228398e-05,0.00031085612663793677
8845,9.318917732498902e-06,7.544070516187402,8.779958770473087e-05,6.672216533186654e-05,0.00019766210506925975
8846,3.913695491096e-06,6.5056793648015345,1.813846285697052e-05,1.8522815394219487e-05,0.0006513854209966269
8847,1.5732499245760492e-06,6.033710098414523,5.743694349061873e-05,6.461220295530798e-05,0.00077447434381017
8848,9.481189575922083e-06,5.547668783801325,9.137641833141657e-06,1.871872210133106e-05,0.0005440735313213876
